subscription_id,user_id,payment_date,amount,subscription_type,payment_status
S005848,U003911,2024-08-23,33.37,Monthly,Success
S005849,U003911,2024-09-21,35.26,Monthly,Success
S005850,U003911,2024-10-20,34.27,Monthly,Success
S005851,U003911,2024-11-20,34.64,Monthly,Success
S005852,U003911,2024-12-20,35.32,Monthly,Success
S005853,U003911,2025-01-20,35.66,Monthly,Success
S005854,U003911,2025-02-19,34.59,Monthly,Success
S005855,U003911,2025-03-21,35.08,Monthly,Failed
S005856,U003911,2025-04-19,33.71,Monthly,Success
S005857,U003911,2025-05-19,35.89,Monthly,Success
S005858,U003911,2025-06-17,34.22,Monthly,Success
S005859,U003911,2025-07-18,36.62,Monthly,Success
S005860,U003914,2025-12-21,11.56,Monthly,Success
S005861,U003915,2025-12-16,98.27,Monthly,Success
S005862,U003916,2025-01-15,994.5,Annual,Success
S005863,U003918,2024-12-11,11.87,Monthly,Success
S005864,U003918,2025-01-10,11.94,Monthly,Success
S005865,U003918,2025-02-09,12.08,Monthly,Success
S005866,U003918,2025-03-11,12.41,Monthly,Success
S005867,U003918,2025-04-08,11.91,Monthly,Success
S005868,U003918,2025-05-08,11.44,Monthly,Success
S005869,U003918,2025-06-09,11.94,Monthly,Success
S005870,U003919,2025-07-15,991.58,Annual,Success
S005871,U003920,2025-09-23,12.08,Monthly,Success
S005872,U003922,2025-01-20,11.73,Monthly,Success
S005873,U003925,2025-12-28,11.97,Monthly,Success
S005874,U003928,2025-07-05,11.7,Monthly,Success
S005875,U003928,2025-08-05,12.57,Monthly,Success
S005876,U003928,2025-09-04,12.24,Monthly,Success
S005877,U003928,2025-10-04,12.15,Monthly,Success
S005878,U003928,2025-11-02,11.98,Monthly,Success
S005879,U003928,2025-12-03,11.46,Monthly,Success
S005880,U003929,2025-07-25,123.84,Annual,Success
S005881,U003930,2024-06-01,951.9,Annual,Success
S005882,U003932,2024-07-25,12.51,Monthly,Success
S005883,U003932,2024-08-25,12.45,Monthly,Success
S005884,U003932,2024-09-24,12.31,Monthly,Success
S005885,U003932,2024-10-25,11.98,Monthly,Success
S005886,U003932,2024-11-24,12.3,Monthly,Success
S005887,U003932,2024-12-22,12.02,Monthly,Success
S005888,U003932,2025-01-23,12.43,Monthly,Success
S005889,U003932,2025-02-21,11.96,Monthly,Success
S005890,U003934,2024-09-03,11.73,Monthly,Success
S005891,U003934,2024-10-03,11.42,Monthly,Success
S005892,U003934,2024-11-01,12.33,Monthly,Success
S005893,U003934,2024-11-30,12.35,Monthly,Success
S005894,U003934,2025-01-01,11.47,Monthly,Success
S005895,U003934,2025-01-31,11.9,Monthly,Success
S005896,U003934,2025-02-28,12.23,Monthly,Success
S005897,U003934,2025-03-31,11.69,Monthly,Success
S005898,U003934,2025-05-01,11.56,Monthly,Success
S005899,U003934,2025-05-29,11.81,Monthly,Success
S005900,U003935,2024-11-11,12.45,Monthly,Success
S005901,U003935,2024-12-10,11.6,Monthly,Success
S005902,U003935,2025-01-10,11.82,Monthly,Success
S005903,U003935,2025-02-09,12.43,Monthly,Success
S005904,U003935,2025-03-11,12.03,Monthly,Success
S005905,U003939,2024-07-17,11.76,Monthly,Success
S005906,U003939,2024-08-17,12.01,Monthly,Failed
S005907,U003939,2024-09-16,12.54,Monthly,Success
S005908,U003939,2024-10-14,12.36,Monthly,Success
S005909,U003939,2024-11-14,12.5,Monthly,Success
S005910,U003939,2024-12-14,11.54,Monthly,Success
S005911,U003939,2025-01-13,11.96,Monthly,Success
S005912,U003939,2025-02-11,11.99,Monthly,Success
S005913,U003939,2025-03-13,11.83,Monthly,Success
S005914,U003939,2025-04-14,11.52,Monthly,Failed
S005915,U003941,2025-08-28,12.59,Monthly,Success
S005916,U003941,2025-09-27,12.1,Monthly,Success
S005917,U003941,2025-10-29,12.59,Monthly,Success
S005918,U003942,2025-11-12,124.84,Annual,Success
S005919,U003943,2024-04-18,103.09,Monthly,Success
S005920,U003944,2025-01-13,34.9,Monthly,Success
S005921,U003944,2025-02-13,36.53,Monthly,Success
S005922,U003944,2025-03-15,33.48,Monthly,Success
S005923,U003944,2025-04-14,33.78,Monthly,Success
S005924,U003944,2025-05-13,36.36,Monthly,Success
S005925,U003944,2025-06-14,34.5,Monthly,Success
S005926,U003944,2025-07-13,33.73,Monthly,Success
S005927,U003944,2025-08-12,35.9,Monthly,Success
S005928,U003944,2025-09-12,33.89,Monthly,Success
S005929,U003945,2024-05-05,35.8,Monthly,Success
S005930,U003945,2024-06-06,36.05,Monthly,Success
S005931,U003945,2024-07-06,34.01,Monthly,Success
S005932,U003945,2024-08-05,35.44,Monthly,Success
S005933,U003945,2024-09-02,35.63,Monthly,Success
S005934,U003945,2024-10-04,35.06,Monthly,Success
S005935,U003945,2024-11-01,36.69,Monthly,Success
S005936,U003945,2024-12-01,35.47,Monthly,Success
S005937,U003945,2025-01-02,34.24,Monthly,Success
S005938,U003945,2025-01-31,36.56,Monthly,Success
S005939,U003945,2025-03-01,34.7,Monthly,Success
S005940,U003945,2025-04-02,34.28,Monthly,Success
S005941,U003945,2025-05-01,36.0,Monthly,Success
S005942,U003945,2025-05-30,35.3,Monthly,Success
S005943,U003946,2024-01-24,11.63,Monthly,Success
S005944,U003946,2024-02-24,11.66,Monthly,Success
S005945,U003947,2025-07-07,340.95,Annual,Success
S005946,U003948,2025-05-31,994.46,Annual,Success
S005947,U003950,2024-09-13,121.63,Annual,Success
S005948,U003951,2024-02-04,11.56,Monthly,Success
S005949,U003951,2024-03-05,11.7,Monthly,Success
S005950,U003951,2024-04-04,11.41,Monthly,Success
S005951,U003951,2024-05-03,12.02,Monthly,Success
S005952,U003951,2024-06-02,12.2,Monthly,Success
S005953,U003951,2024-07-03,11.67,Monthly,Success
S005954,U003951,2024-08-03,11.44,Monthly,Success
S005955,U003952,2025-10-09,12.23,Monthly,Success
S005956,U003958,2025-02-05,121.18,Annual,Success
S005957,U003959,2024-03-14,353.92,Annual,Success
S005958,U003960,2024-02-24,33.76,Monthly,Success
S005959,U003960,2024-03-24,34.81,Monthly,Success
S005960,U003960,2024-04-25,33.98,Monthly,Success
S005961,U003960,2024-05-24,33.87,Monthly,Success
S005962,U003960,2024-06-24,33.49,Monthly,Success
S005963,U003960,2024-07-22,35.85,Monthly,Success
S005964,U003960,2024-08-21,36.44,Monthly,Success
S005965,U003960,2024-09-22,35.45,Monthly,Success
S005966,U003960,2024-10-22,35.39,Monthly,Success
S005967,U003960,2024-11-19,35.45,Monthly,Success
S005968,U003960,2024-12-19,34.82,Monthly,Failed
S005969,U003960,2025-01-18,35.09,Monthly,Success
S005970,U003960,2025-02-18,36.26,Monthly,Success
S005971,U003960,2025-03-19,36.55,Monthly,Success
S005972,U003961,2025-05-19,340.94,Annual,Success
S005973,U003962,2025-01-13,34.62,Monthly,Success
S005974,U003962,2025-02-13,33.97,Monthly,Refunded
S005975,U003962,2025-03-16,34.97,Monthly,Failed
S005976,U003962,2025-04-13,33.66,Monthly,Success
S005977,U003962,2025-05-13,36.45,Monthly,Success
S005978,U003962,2025-06-12,36.18,Monthly,Success
S005979,U003966,2025-09-16,95.3,Monthly,Success
S005980,U003968,2024-02-24,11.61,Monthly,Success
S005981,U003968,2024-03-27,11.44,Monthly,Success
S005982,U003968,2024-04-24,11.71,Monthly,Success
S005983,U003968,2024-05-25,11.61,Monthly,Success
S005984,U003968,2024-06-23,11.42,Monthly,Success
S005985,U003968,2024-07-25,11.86,Monthly,Success
S005986,U003969,2025-05-24,11.46,Monthly,Success
S005987,U003969,2025-06-21,12.25,Monthly,Failed
S005988,U003969,2025-07-22,11.82,Monthly,Success
S005989,U003969,2025-08-22,11.45,Monthly,Success
S005990,U003970,2025-01-17,942.46,Annual,Refunded
S005991,U003972,2025-04-25,345.7,Annual,Success
S005992,U003975,2024-10-16,120.48,Annual,Success
S005993,U003975,2025-10-13,123.97,Annual,Success
S005994,U003976,2025-11-14,100.65,Monthly,Success
S005995,U003978,2025-05-04,334.99,Annual,Success
S005996,U003979,2024-03-14,340.63,Annual,Success
S005997,U003979,2025-03-12,333.81,Annual,Success
S005998,U003980,2025-02-08,36.57,Monthly,Success
S005999,U003980,2025-03-09,35.22,Monthly,Success
S006000,U003980,2025-04-09,34.13,Monthly,Success
S006001,U003980,2025-05-07,35.58,Monthly,Success
S006002,U003980,2025-06-08,34.1,Monthly,Success
S006003,U003980,2025-07-06,34.78,Monthly,Success
S006004,U003980,2025-08-05,34.64,Monthly,Success
S006005,U003982,2025-09-25,12.25,Monthly,Success
S006006,U003984,2024-09-05,956.98,Annual,Success
S006007,U003985,2025-10-02,33.9,Monthly,Success
S006008,U003986,2025-11-27,34.96,Monthly,Success
S006009,U003989,2024-12-05,34.17,Monthly,Success
S006010,U003989,2025-01-02,35.09,Monthly,Success
S006011,U003989,2025-02-01,34.56,Monthly,Success
S006012,U003989,2025-03-05,35.42,Monthly,Success
S006013,U003989,2025-04-03,36.57,Monthly,Success
S006014,U003989,2025-05-02,33.93,Monthly,Success
S006015,U003989,2025-06-02,36.73,Monthly,Success
S006016,U003989,2025-07-01,36.16,Monthly,Success
S006017,U003991,2024-04-20,115.07,Annual,Success
S006018,U003993,2025-08-25,12.35,Monthly,Success
S006019,U003994,2024-03-09,34.37,Monthly,Failed
S006020,U003994,2024-04-10,34.19,Monthly,Success
S006021,U003994,2024-05-09,33.65,Monthly,Success
S006022,U003994,2024-06-08,35.68,Monthly,Success
S006023,U003997,2024-12-05,979.9,Annual,Success
S006024,U003998,2025-01-15,340.9,Annual,Refunded
S006025,U003999,2025-04-16,123.98,Annual,Success
S006026,U004000,2024-07-08,350.79,Annual,Success
S006027,U004003,2025-08-31,11.78,Monthly,Success
S006028,U004003,2025-09-30,11.99,Monthly,Success
S006029,U004003,2025-10-30,11.9,Monthly,Success
S006030,U004004,2024-07-01,11.77,Monthly,Success
S006031,U004004,2024-07-30,12.3,Monthly,Failed
S006032,U004004,2024-08-30,11.94,Monthly,Success
S006033,U004004,2024-09-29,11.51,Monthly,Success
S006034,U004004,2024-10-29,11.69,Monthly,Success
S006035,U004004,2024-11-28,11.6,Monthly,Success
S006036,U004004,2024-12-26,11.62,Monthly,Success
S006037,U004004,2025-01-27,11.85,Monthly,Success
S006038,U004004,2025-02-26,12.28,Monthly,Success
S006039,U004004,2025-03-27,11.93,Monthly,Success
S006040,U004004,2025-04-25,12.27,Monthly,Success
S006041,U004004,2025-05-27,11.65,Monthly,Success
S006042,U004004,2025-06-26,11.6,Monthly,Success
S006043,U004004,2025-07-25,12.59,Monthly,Success
S006044,U004005,2024-06-29,119.38,Annual,Success
S006045,U004006,2024-10-09,11.51,Monthly,Success
S006046,U004006,2024-11-08,12.4,Monthly,Success
S006047,U004006,2024-12-08,11.91,Monthly,Success
S006048,U004006,2025-01-07,11.48,Monthly,Success
S006049,U004006,2025-02-08,12.5,Monthly,Success
S006050,U004006,2025-03-08,11.85,Monthly,Success
S006051,U004006,2025-04-07,11.96,Monthly,Success
S006052,U004008,2025-01-24,11.66,Monthly,Success
S006053,U004011,2024-02-17,12.25,Monthly,Success
S006054,U004012,2025-01-17,353.58,Annual,Success
S006055,U004014,2024-08-07,11.43,Monthly,Success
S006056,U004014,2024-09-05,12.11,Monthly,Success
S006057,U004014,2024-10-05,12.05,Monthly,Success
S006058,U004014,2024-11-03,12.36,Monthly,Success
S006059,U004014,2024-12-04,12.35,Monthly,Success
S006060,U004014,2025-01-04,11.76,Monthly,Success
S006061,U004014,2025-02-02,11.63,Monthly,Success
S006062,U004014,2025-03-04,12.45,Monthly,Success
S006063,U004014,2025-04-02,11.74,Monthly,Success
S006064,U004017,2025-11-06,12.23,Monthly,Success
S006065,U004018,2025-11-14,358.35,Annual,Success
S006066,U004019,2024-11-04,12.31,Monthly,Success
S006067,U004019,2024-12-03,12.13,Monthly,Success
S006068,U004019,2025-01-01,11.48,Monthly,Success
S006069,U004019,2025-01-31,12.32,Monthly,Success
S006070,U004019,2025-03-03,11.59,Monthly,Success
S006071,U004019,2025-04-01,11.65,Monthly,Success
S006072,U004019,2025-05-03,12.53,Monthly,Success
S006073,U004019,2025-06-02,12.51,Monthly,Failed
S006074,U004019,2025-07-02,11.92,Monthly,Success
S006075,U004019,2025-07-30,11.85,Monthly,Success
S006076,U004019,2025-08-29,12.58,Monthly,Success
S006077,U004019,2025-09-30,12.54,Monthly,Success
S006078,U004019,2025-10-30,12.03,Monthly,Success
S006079,U004021,2025-01-29,362.87,Annual,Success
S006080,U004030,2024-12-25,1022.48,Annual,Success
S006081,U004031,2025-07-12,123.09,Annual,Success
S006082,U004032,2024-10-13,11.45,Monthly,Success
S006083,U004032,2024-11-11,11.88,Monthly,Success
S006084,U004032,2024-12-10,12.22,Monthly,Failed
S006085,U004032,2025-01-11,11.51,Monthly,Success
S006086,U004032,2025-02-08,12.56,Monthly,Success
S006087,U004033,2024-04-14,12.32,Monthly,Success
S006088,U004033,2024-05-15,11.8,Monthly,Success
S006089,U004033,2024-06-13,11.87,Monthly,Success
S006090,U004035,2024-07-05,125.92,Annual,Success
S006091,U004036,2025-12-28,11.83,Monthly,Success
S006092,U004044,2025-06-10,12.52,Monthly,Success
S006093,U004044,2025-07-12,12.09,Monthly,Success
S006094,U004044,2025-08-11,12.42,Monthly,Failed
S006095,U004044,2025-09-09,12.43,Monthly,Success
S006096,U004044,2025-10-08,12.4,Monthly,Success
S006097,U004044,2025-11-08,12.59,Monthly,Success
S006098,U004046,2025-02-08,12.1,Monthly,Success
S006099,U004047,2024-11-30,11.64,Monthly,Success
S006100,U004047,2024-12-28,12.37,Monthly,Success
S006101,U004047,2025-01-29,12.23,Monthly,Success
S006102,U004047,2025-02-27,11.71,Monthly,Success
S006103,U004047,2025-03-29,11.92,Monthly,Success
S006104,U004047,2025-04-28,11.88,Monthly,Success
S006105,U004047,2025-05-28,11.42,Monthly,Success
S006106,U004047,2025-06-26,11.78,Monthly,Success
S006107,U004047,2025-07-27,11.74,Monthly,Success
S006108,U004047,2025-08-27,12.43,Monthly,Success
S006109,U004047,2025-09-26,11.71,Monthly,Success
S006110,U004048,2025-05-09,11.53,Monthly,Success
S006111,U004048,2025-06-07,12.36,Monthly,Success
S006112,U004048,2025-07-06,12.24,Monthly,Success
S006113,U004048,2025-08-06,11.8,Monthly,Success
S006114,U004048,2025-09-06,12.51,Monthly,Success
S006115,U004048,2025-10-05,11.91,Monthly,Success
S006116,U004048,2025-11-05,12.58,Monthly,Success
S006117,U004050,2024-08-18,119.41,Annual,Success
S006118,U004050,2025-08-18,116.8,Annual,Success
S006119,U004053,2025-10-03,12.15,Monthly,Success
S006120,U004053,2025-11-04,11.67,Monthly,Success
S006121,U004059,2025-11-06,97.71,Monthly,Refunded
S006122,U004060,2025-12-30,11.63,Monthly,Success
S006123,U004061,2024-11-01,12.05,Monthly,Success
S006124,U004061,2024-12-01,11.87,Monthly,Success
S006125,U004061,2024-12-31,12.34,Monthly,Success
S006126,U004061,2025-01-29,12.57,Monthly,Success
S006127,U004061,2025-03-01,12.39,Monthly,Success
S006128,U004061,2025-03-31,11.54,Monthly,Success
S006129,U004062,2024-08-27,345.16,Annual,Success
S006130,U004063,2025-09-03,36.75,Monthly,Success
S006131,U004063,2025-10-04,35.92,Monthly,Success
S006132,U004063,2025-11-02,35.71,Monthly,Success
S006133,U004064,2024-09-28,35.98,Monthly,Success
S006134,U004064,2024-10-28,34.65,Monthly,Success
S006135,U004064,2024-11-28,33.7,Monthly,Success
S006136,U004065,2025-10-26,35.29,Monthly,Success
S006137,U004066,2024-05-09,118.37,Annual,Success
S006138,U004066,2025-05-12,120.98,Annual,Success
S006139,U004067,2024-06-01,943.25,Annual,Success
S006140,U004069,2025-07-14,359.66,Annual,Success
S006141,U004070,2025-10-16,333.35,Annual,Success
S006142,U004072,2025-07-14,98.94,Monthly,Success
S006143,U004075,2025-07-20,994.91,Annual,Success
S006144,U004077,2025-02-13,116.55,Annual,Success
S006145,U004079,2025-09-05,33.81,Monthly,Success
S006146,U004079,2025-10-03,35.92,Monthly,Success
S006147,U004080,2024-09-05,33.33,Monthly,Success
S006148,U004080,2024-10-06,35.58,Monthly,Success
S006149,U004080,2024-11-05,33.69,Monthly,Success
S006150,U004080,2024-12-03,34.72,Monthly,Success
S006151,U004080,2025-01-03,36.63,Monthly,Success
S006152,U004080,2025-02-03,36.57,Monthly,Success
S006153,U004080,2025-03-03,34.59,Monthly,Success
S006154,U004080,2025-04-04,35.23,Monthly,Success
S006155,U004080,2025-05-04,34.33,Monthly,Success
S006156,U004080,2025-06-01,36.43,Monthly,Success
S006157,U004080,2025-07-03,35.96,Monthly,Success
S006158,U004080,2025-07-31,35.83,Monthly,Success
S006159,U004084,2025-08-27,1009.27,Annual,Success
S006160,U004085,2024-08-28,35.34,Monthly,Success
S006161,U004085,2024-09-28,36.04,Monthly,Success
S006162,U004085,2024-10-29,36.61,Monthly,Success
S006163,U004085,2024-11-28,35.37,Monthly,Success
S006164,U004085,2024-12-28,34.14,Monthly,Success
S006165,U004085,2025-01-27,36.49,Monthly,Success
S006166,U004088,2025-06-02,34.41,Monthly,Success
S006167,U004088,2025-07-02,35.74,Monthly,Success
S006168,U004088,2025-08-02,33.96,Monthly,Success
S006169,U004088,2025-09-02,35.73,Monthly,Success
S006170,U004088,2025-09-30,35.37,Monthly,Success
S006171,U004089,2025-10-19,12.46,Monthly,Success
S006172,U004089,2025-11-17,12.04,Monthly,Success
S006173,U004092,2024-12-08,11.5,Monthly,Success
S006174,U004092,2025-01-07,11.46,Monthly,Success
S006175,U004092,2025-02-05,12.37,Monthly,Success
S006176,U004093,2025-03-15,120.06,Annual,Success
S006177,U004094,2025-11-28,101.01,Monthly,Success
S006178,U004095,2024-12-01,11.99,Monthly,Success
S006179,U004095,2024-12-31,11.5,Monthly,Success
S006180,U004095,2025-01-29,11.55,Monthly,Success
S006181,U004095,2025-03-01,12.21,Monthly,Success
S006182,U004095,2025-03-29,11.69,Monthly,Success
S006183,U004095,2025-04-30,12.23,Monthly,Success
S006184,U004096,2025-03-06,33.41,Monthly,Success
S006185,U004096,2025-04-04,33.89,Monthly,Success
S006186,U004096,2025-05-03,33.27,Monthly,Success
S006187,U004096,2025-06-02,36.46,Monthly,Success
S006188,U004096,2025-07-04,34.04,Monthly,Success
S006189,U004097,2024-01-20,12.08,Monthly,Success
S006190,U004097,2024-02-19,11.85,Monthly,Success
S006191,U004097,2024-03-20,11.76,Monthly,Success
S006192,U004097,2024-04-20,12.14,Monthly,Success
S006193,U004097,2024-05-20,11.76,Monthly,Success
S006194,U004098,2024-04-16,1026.69,Annual,Success
S006195,U004102,2025-02-07,978.67,Annual,Success
S006196,U004103,2025-04-27,11.97,Monthly,Success
S006197,U004103,2025-05-29,12.16,Monthly,Success
S006198,U004110,2025-05-16,11.63,Monthly,Success
S006199,U004110,2025-06-14,12.52,Monthly,Success
S006200,U004110,2025-07-16,12.04,Monthly,Success
S006201,U004111,2025-05-08,335.02,Annual,Success
S006202,U004112,2025-03-29,99.15,Monthly,Success
S006203,U004114,2024-04-25,11.86,Monthly,Success
S006204,U004114,2024-05-23,11.6,Monthly,Success
S006205,U004114,2024-06-23,11.96,Monthly,Success
S006206,U004121,2024-10-30,11.97,Monthly,Success
S006207,U004121,2024-11-29,12.59,Monthly,Success
S006208,U004121,2024-12-29,12.28,Monthly,Success
S006209,U004121,2025-01-30,12.04,Monthly,Success
S006210,U004123,2025-07-28,12.56,Monthly,Success
S006211,U004123,2025-08-27,12.23,Monthly,Success
S006212,U004123,2025-09-24,12.07,Monthly,Success
S006213,U004123,2025-10-24,11.79,Monthly,Success
S006214,U004130,2024-01-03,34.13,Monthly,Success
S006215,U004130,2024-02-03,35.37,Monthly,Success
S006216,U004130,2024-03-03,35.32,Monthly,Success
S006217,U004130,2024-04-01,34.65,Monthly,Success
S006218,U004130,2024-05-01,35.64,Monthly,Success
S006219,U004130,2024-05-31,36.46,Monthly,Success
S006220,U004130,2024-07-02,35.26,Monthly,Success
S006221,U004130,2024-07-31,35.63,Monthly,Success
S006222,U004130,2024-08-31,36.1,Monthly,Success
S006223,U004130,2024-09-28,34.14,Monthly,Success
S006224,U004130,2024-10-29,33.36,Monthly,Success
S006225,U004130,2024-11-29,33.26,Monthly,Success
S006226,U004130,2024-12-29,33.78,Monthly,Success
S006227,U004130,2025-01-26,34.07,Monthly,Success
S006228,U004130,2025-02-27,34.53,Monthly,Success
S006229,U004130,2025-03-28,33.83,Monthly,Failed
S006230,U004130,2025-04-27,34.13,Monthly,Success
S006231,U004130,2025-05-27,36.63,Monthly,Success
S006232,U004133,2025-07-07,11.85,Monthly,Refunded
S006233,U004133,2025-08-05,12.36,Monthly,Success
S006234,U004136,2024-01-26,12.37,Monthly,Failed
S006235,U004136,2024-02-25,12.33,Monthly,Success
S006236,U004136,2024-03-24,12.28,Monthly,Success
S006237,U004136,2024-04-23,12.2,Monthly,Success
S006238,U004136,2024-05-25,11.86,Monthly,Success
S006239,U004137,2025-08-12,11.66,Monthly,Success
S006240,U004137,2025-09-11,12.5,Monthly,Success
S006241,U004137,2025-10-12,12.31,Monthly,Success
S006242,U004138,2024-11-22,11.99,Monthly,Failed
S006243,U004138,2024-12-24,11.42,Monthly,Success
S006244,U004138,2025-01-22,12.01,Monthly,Success
S006245,U004138,2025-02-22,12.07,Monthly,Success
S006246,U004138,2025-03-24,11.53,Monthly,Success
S006247,U004138,2025-04-22,11.78,Monthly,Success
S006248,U004138,2025-05-21,12.23,Monthly,Success
S006249,U004139,2025-07-07,11.95,Monthly,Success
S006250,U004139,2025-08-06,12.52,Monthly,Success
S006251,U004139,2025-09-06,11.53,Monthly,Success
S006252,U004143,2024-04-29,34.86,Monthly,Success
S006253,U004143,2024-05-30,35.48,Monthly,Success
S006254,U004143,2024-06-27,33.69,Monthly,Success
S006255,U004143,2024-07-28,34.98,Monthly,Success
S006256,U004143,2024-08-28,33.28,Monthly,Success
S006257,U004143,2024-09-26,34.3,Monthly,Failed
S006258,U004143,2024-10-25,34.86,Monthly,Success
S006259,U004143,2024-11-25,36.03,Monthly,Success
S006260,U004143,2024-12-26,36.5,Monthly,Success
S006261,U004143,2025-01-25,33.79,Monthly,Success
S006262,U004144,2025-10-07,102.54,Monthly,Success
S006263,U004144,2025-11-06,95.62,Monthly,Success
S006264,U004150,2025-09-09,11.9,Monthly,Success
S006265,U004150,2025-10-09,12.16,Monthly,Success
S006266,U004150,2025-11-09,12.38,Monthly,Success
S006267,U004151,2024-05-27,360.2,Annual,Success
S006268,U004157,2025-04-22,351.32,Annual,Success
S006269,U004159,2025-12-11,1006.09,Annual,Success
S006270,U004160,2025-05-14,118.64,Annual,Success
S006271,U004161,2025-04-11,123.82,Annual,Success
S006272,U004162,2024-04-18,11.81,Monthly,Success
S006273,U004162,2024-05-18,12.58,Monthly,Success
S006274,U004162,2024-06-18,12.16,Monthly,Success
S006275,U004162,2024-07-19,12.38,Monthly,Success
S006276,U004162,2024-08-18,11.47,Monthly,Success
S006277,U004162,2024-09-16,12.03,Monthly,Success
S006278,U004162,2024-10-17,12.38,Monthly,Success
S006279,U004162,2024-11-16,12.33,Monthly,Failed
S006280,U004163,2025-04-29,359.15,Annual,Success
S006281,U004164,2025-01-09,117.58,Annual,Success
S006282,U004167,2024-09-18,35.35,Monthly,Success
S006283,U004167,2024-10-16,34.4,Monthly,Success
S006284,U004167,2024-11-17,36.42,Monthly,Success
S006285,U004167,2024-12-16,34.64,Monthly,Success
S006286,U004174,2025-04-22,362.07,Annual,Success
S006287,U004177,2025-05-20,34.33,Monthly,Success
S006288,U004177,2025-06-19,34.81,Monthly,Success
S006289,U004177,2025-07-20,36.71,Monthly,Success
S006290,U004177,2025-08-18,34.26,Monthly,Success
S006291,U004177,2025-09-18,35.55,Monthly,Success
S006292,U004179,2024-11-25,12.39,Monthly,Success
S006293,U004179,2024-12-27,11.96,Monthly,Success
S006294,U004179,2025-01-26,11.75,Monthly,Failed
S006295,U004179,2025-02-23,12.51,Monthly,Success
S006296,U004179,2025-03-25,11.41,Monthly,Success
S006297,U004179,2025-04-26,12.06,Monthly,Success
S006298,U004179,2025-05-24,12.35,Monthly,Success
S006299,U004179,2025-06-25,12.03,Monthly,Success
S006300,U004179,2025-07-25,12.33,Monthly,Failed
S006301,U004180,2024-11-10,362.09,Annual,Success
S006302,U004181,2025-01-22,363.79,Annual,Success
S006303,U004182,2025-07-15,354.68,Annual,Success
S006304,U004183,2025-07-19,333.94,Annual,Success
S006305,U004185,2024-06-12,346.61,Annual,Success
S006306,U004185,2025-06-14,350.25,Annual,Success
S006307,U004187,2024-06-05,11.66,Monthly,Success
S006308,U004187,2024-07-03,11.52,Monthly,Success
S006309,U004187,2024-08-02,12.42,Monthly,Success
S006310,U004187,2024-09-02,12.03,Monthly,Success
S006311,U004187,2024-10-03,12.53,Monthly,Success
S006312,U004187,2024-11-02,11.88,Monthly,Success
S006313,U004187,2024-12-01,12.32,Monthly,Success
S006314,U004189,2025-07-25,36.39,Monthly,Success
S006315,U004189,2025-08-23,33.52,Monthly,Success
S006316,U004190,2025-07-29,12.51,Monthly,Success
S006317,U004190,2025-08-27,11.58,Monthly,Success
S006318,U004192,2025-10-29,33.51,Monthly,Success
S006319,U004193,2025-03-27,36.36,Monthly,Success
S006320,U004193,2025-04-27,35.7,Monthly,Success
S006321,U004193,2025-05-26,34.83,Monthly,Success
S006322,U004193,2025-06-25,33.37,Monthly,Success
S006323,U004194,2025-08-17,336.48,Annual,Success
S006324,U004196,2024-08-01,100.73,Monthly,Success
S006325,U004197,2024-02-07,12.57,Monthly,Success
S006326,U004197,2024-03-07,12.16,Monthly,Success
S006327,U004197,2024-04-05,11.51,Monthly,Success
S006328,U004197,2024-05-07,11.95,Monthly,Success
S006329,U004197,2024-06-05,11.85,Monthly,Success
S006330,U004197,2024-07-05,12.38,Monthly,Success
S006331,U004199,2025-02-19,95.97,Monthly,Success
S006332,U004199,2025-03-20,97.21,Monthly,Success
S006333,U004199,2025-04-18,98.2,Monthly,Success
S006334,U004199,2025-05-19,103.02,Monthly,Success
S006335,U004199,2025-06-19,98.94,Monthly,Success
S006336,U004199,2025-07-18,99.81,Monthly,Success
S006337,U004199,2025-08-18,95.97,Monthly,Success
S006338,U004202,2024-08-10,12.08,Monthly,Success
S006339,U004202,2024-09-09,11.42,Monthly,Success
S006340,U004202,2024-10-07,12.05,Monthly,Success
S006341,U004202,2024-11-06,11.94,Monthly,Success
S006342,U004202,2024-12-08,11.63,Monthly,Success
S006343,U004202,2025-01-06,12.41,Monthly,Success
S006344,U004202,2025-02-04,12.33,Monthly,Success
S006345,U004202,2025-03-06,11.67,Monthly,Success
S006346,U004202,2025-04-05,12.51,Monthly,Success
S006347,U004203,2024-06-05,336.64,Annual,Success
S006348,U004205,2024-05-14,12.28,Monthly,Success
S006349,U004205,2024-06-14,12.34,Monthly,Success
S006350,U004205,2024-07-12,11.65,Monthly,Success
S006351,U004205,2024-08-13,11.51,Monthly,Success
S006352,U004205,2024-09-12,12.06,Monthly,Success
S006353,U004205,2024-10-11,11.49,Monthly,Success
S006354,U004205,2024-11-11,11.98,Monthly,Success
S006355,U004205,2024-12-09,12.13,Monthly,Success
S006356,U004206,2025-03-17,119.05,Annual,Success
S006357,U004208,2025-04-24,35.54,Monthly,Success
S006358,U004208,2025-05-24,35.8,Monthly,Success
S006359,U004210,2024-03-17,11.66,Monthly,Success
S006360,U004210,2024-04-16,11.4,Monthly,Success
S006361,U004210,2024-05-17,11.95,Monthly,Success
S006362,U004210,2024-06-15,11.68,Monthly,Success
S006363,U004212,2025-05-21,11.65,Monthly,Success
S006364,U004212,2025-06-21,12.59,Monthly,Success
S006365,U004212,2025-07-22,12.27,Monthly,Success
